rating,review 
4,"Barclays is probably the nicest arena that I've ever been to. Even the staff was dressed up. Everyone we encountered was very friendly, and the security was somewhat rigorous but at least you felt safe there. We had nosebleed seats, which at the time I purchased them I thought they were pretty expensive, however after seeing Barclay's firsthand, I now understand why. The sound was good, the view we didn't have any food but the concessions looked good, and the beer was over-priced just like any venue, but they had a decent selection of drinks. Getting to and from the venue was pretty simple from the subway. I definitely would like to go see a game or another show next time I'm in the area. I would highly recommend seeing a concert at Barclay's."
4,This is where the Brooklyn Nets play and where major concerts are held.  It sits above the Long Island Railroad as well as being a major transfer stop for the New York subway system.  Tourists come just to take a photo and see the arena.  But a walk around the neighborhood during the day would also be interesting.  The mall across the street is substandard but the architecture of downtown Brooklyn is astounding.  Find the Academy of Music along Lafayette street and visit the surrounding shops and restaurants. This spot should be on your list if you're in New York for a week. Check to see what event is on during your stay.
5,"1st visit last night for UConn hoops  game.  barclay's at night, lit up, looks like a space ship landed in brooklyn.  gorgeous in side and out.  not crowded concourse like many arenas.  numerous food &amp; drink vendors.  super jumbo-tron/scoreboard.......and the Huskies won!"
3,"It's a new venue so I'll post a quick review:   The Barclays centre in Brooklyn NY is a shiny new ""mini-stadium"", seating around 15,000 ppl.  It's only 2yrs old and it shows by the buildings condition, design elements, cleanliness (even the washrooms!).  So yes, it's a very nice, cozy-more-intimate place to see a show.  I felt the audience played a bigger role than it would at a larger venue where not everyone joins in/seems more distant.  It's pricey though: bad stadium food was $8hotdog, $13 for a mixed drink (using no name booze).   Staff were easily available and pleasant to talk to though. This would be a four star review if I didn't feel so badly gouged by the concession stands."
5,We saw Kentucky play here Dec. 1. And we was very impressed by the arena. I wish Lexington would one exactly like it! Its Incredible!
3,Located in Brooklyn this new arena is very good for watching Basketball and easy to get to. The subway comes up right in front of the arena. The outside is I don't know what. Rusting metal looks better at night.Great restaurants in the area plus legends like Juniors bakery. Great cheescake.
1,"The arena is new and beautiful, but it was not meant for Hockey. The scoreboard is off center, no seating behind one of the end zones, just did not feel right.The area outside is crawling with Police so it is safe,but venture a few blocks away and keep your head on a swivel."
5,We saw Phoenix at Barclay Center on Friday Oct 2nd and had a great time. This area of Brooklyn is really nice and has a lot of restaurants and places to hang out. The facility was clean and the people working there were kind and helpful. Expect to pay the usual insane prices for food and drinks.
4,"Attended the first NHL game there last Saturday night. Getting to the arena from Manhattan can't be any easier. When you surface from the subway you are facing the front of the Barclay Center. Across the street is the LIRR station. Does not appear there is much parking close to the Arena. Getting into the actual arena could be better. When you enter the building there are rather unorganized/undefined lines channeling you to a security person where you are hand-wanded. I think they need additional security people. After that you walk a short distance to have your ticket scanned. Signage was easy to follow to our section. We had seats in section 20. Not bad for seeing the game. As other reviewers have pointed out, this building was not designed to host hockey games. As a result there are some oddities. One end presently has no seats and above are Loge seating with very few people. The scoreboard is not over center ice and the glass side seats are elevated (at least in our area they were) so you are not seated at ice level, you are actually close to even with the top of the boards.  Plenty of food &amp; beverage service concessions around, including branded ones. Restroom access was no problem during the game. Exiting was also easy with access to the Subway a sort walk from the front door."
4,"Nice venue located in the heart of Downtown Brooklyn. Easy accessible to train station for Most of the service line such as 2,3,4,5,N,R,Q,B,D, and LIRR as well. The entrance is right in front of the Venue's main entrance. You never need to worry about transportation problem after the event. On the contrary, it's hard to find parking in that area.You may have to drive couple blocks aways to find public parkings or pay for parking. Also one thing i have to say, its the seating in the venue. the seats is very steep, you have to walk carefully in the dark."
5,I liked the seating It was my friend's 60th birthday so I decided to take her there We love the Circus.  We had seats in the last row first 2 seats they were so comfortable and we saw everything I was so impressed.  We always went to Madison Square Garden to see the Circus but I loved it here.
5,"This september I went to the Atoms for Peace live show. This is was unexpectedly amazing and nothing in common with the recorded sets that you could listen to. The center is very good organized. It's easy to get there, no lines before the beginning and after the show's end. The sound, light, organization deserve A. Restrooms are always close to your seat area exit."
4,"I went here to see The Postal Service. I liked the venue very much! I think the best feature of the venue is all the types of food they sell; I loved the selection! In terms of the seating and sound, I found it to be comparable to other good venues I've visited."
5,"We recently attended the Rodriquez concert at the Barclays Center.  We were quite impressed.  It is a wonder of lighting and other electronic displays.  It was very clean, including the rest rooms, and the seating was steeply tiered, and thus you had no ""head in front of you"" interference with your view.  The best part of center is the capable and friendly staff.  There were lots of staff members to guide you, they uniformly greeted you with a smile, pointed you in the right direction, and wished you a good evening.  I joked to one that they were going to destroy the stereotype of the surly New Yorker.       The drinks and food were priced at a highway robbery level, but they were no more exorbitant than at any other such venue.     I'll leave with a futile protest over the way ticketing goes.  We bought tickets on-line weeks before the concert and put in for ""best available.""   We were seated in the nose -bleed section.  As it turns out, the concert was far from sold out, with many closer seat empty.  My guess is that the arenas, promoters, whoever, sell huge blocks to ticket outfits for the secondary market.   Many of these often go unsold, which means that us regular folks wind up in Siberia, whether or not there are good seats unsold."
1,"With a very small (almost no) exception the staff is completely incompetent and does not know what they are doing. They are not even trying to communicate with customers in order to explain the situation. Instead, they choose to push you out wherever they think you have to be without saying anything. I purchased VIP tickets for the 10/26/13 Sensation White and every single time I walked out to the bathroom or to get a drink, security or whoever they are on the doors used to give me a hard time on my way in. EVERY SINGLE TIME without even attempting to explain why can't I go back to the section I purchased a ticket to. I'm pretty sure it would be quite annoying and would feel disrespectful even if you would pay for the regular ticket, but with VIP section this us absolutely unacceptable. What did I pay for? Did I pay to wait in the line for forty minutes just to get the drinks from the bar to my friends? (oh, they wouldn't let you purchase more than two at the same time, so in line waiting time doubles up if you have more than two people with you). Once again, I paid for something they call VIP/luxury ticket. If this is something Barclay's center management calls VIP or luxury, I guess they must do something about the way their staff is trained, otherwise it feels like you are visiting some low end place in third world country. And to finish up the story, after the THIRD time I had to wait in the line for close to half an hour to forty minutes just to find out that I won't be able to go back to my VIP deck until the end of the night, I left the place. Barclay's center, you are welcome for the money I gave you for nothing; next time I'll bring my money elsewhere."
3,"First and foremost, I have seen hundreds upon hundreds of shows and sporting events at venues all over this country.  I am going to base this review on the other venues I've been to (in the NY area) and my experience at this venue FOR THIS EVENT ONLY!I am going to tell you, this place was packed to the limit with people.  There was not one empty seat in the house.  We arrived 45 minutes prior to when the band went on stage at 8:30.  Getting in for other events that are not sold out might be easier, but for an event like this, you need more then 45 minutes.  They have several long lines to get in (which is expected at an event like this), however, people were able to walk right to the front of the line and cut right in to the line...(I know that happens at almost every event, but...)Once inside, be prepared to walk thru a metal detector.  I'm all about security but it certainly makes the process take a lil bit longer.  You'll need to remove your keys and cell phone.  I'll say the process to get into the show was much worse then venues such as MSG, Jones Beach, and Nassau Coliseum based on events of the same size...but it actually wasn't THAT bad...I've been in much worse...The walkways on the inside are pretty narrow for being a relatively BRAND NEW venue.  Definitely more narrow then MSG and probably on par (if not smaller) with Nassau Coliseum.  I definitely was not a fan of the layout of this place...If you like long lines, you'll be a fan of the Barclays Center.  I'm going to tell you, this venue is not prepared for shows of this size.  We waited on lines for everything.  From the bathroom (yes men, there was a huge line for the bathroom), and the escalator (again, people cutting right in line), and beer or food...this place just could not accommodate.  They have lines for concessions blocking the walkways and when you finally get to the front of the line (after being pushed and shoved because you're blocking someone's path), the beer is warm (being pulled from the cardboard box ready to be served to you!)  As far as I'm concerned, the choices were limited.  I bought 4 beers (2 per person limit per visit) and spent $48.00 bucks.  Again, maybe at an event that's not this size, the situation might be a lot different (clear walkways, cold beers, no lines) but, I would have rather been anywhere then the Barclays Center if not for Pearl Jam.  I took a trip to the concessions during the show and the situation was not any different, the lines were just as long, even actually walking half the length of the corridor trying to find a section with shorter lines!We missed the start of the show because of the lengthly lines, so, of course when we got to our seats, there was enough room for 1/2 a person for the 2 of us.  It took about 7 songs, and 3 visits to security (visits made by a friend in another section) to get someone to come down and check the tickets for each person in our row to ensure everyone was in their right seats.  Now, I'm not THAT GUY who wants to bust chops, especially when the show has already started but when you spend $90 a ticket, you're not going to have someone else rubbing elbows with you in your seats and make you feel like you're out of place. I'd have to say because their lack of competence and laziness, the attendants really would have caused a fight if it went there...I was seated in section 228, and if you like heights, this is the section for you.  Holy smokes, it's steep...I'd obviously think that any of the mezzanine sections are that steep, so, buyer beware!To sum it up, they could use some training when it comes to a big events at the Barclays.  I personally will give it another shot, but if I had to rate it on my first visit, it did not pass the test.  The walkways are narrow, the lines are long, the staff is lazy, it's expensive and for the price, at least stock some cold beer!  The seating from the Mezzanine is not for the faint of heart.  They might have had good food choices (albeit expensive I'm sure) and it may have that ""new venue"" feel to it, but BIG DEAL!  Being that it's new, it should be ""STATE OF THE ART"".  That impression, I did not get...Did I also get to 100% of the venue? No, but this review is based on what I experienced...The pluses...PEARL JAM!  They rocked! The sound is phenomenal at the Barclays and they had 2 huge HD video screens (being we were side-stage mezzanine) with at 5 cameras focused on the show! So, that was a nice touch...I expect crowds, lines, etc...but this was out of control.  You might say, ""You only gave yourself 45 minutes, of course there's going to be lines""  but it's not a matter of timing though, it's a matter of the venue being able to accommodate the crowds so they could get their food &amp; drink, without the lines, without missing any of the show, and being able to sit in seats you purchased without having to contact security 3 times...the venue just did not accommodate and the layout was not conducive to large crowds!It's easy to get to (I'm from LI, just hop on the LIRR), so as far as that's concerned, it was fine.   Others that I spoke to at the show had the same sentiments as far as the experience.  Hopefully the next experience will be a little bit better!  Hope this review helped!"
4,"well laid out, wonderful subway access, great attractions, super star performers, and of course, basketball"
5,"I went for a regular season Nets game and the NBA Draft. This place is great, and perhaps they train well, because the attendants are all very nice while doing their job. The upper level has great viewing and the lower level is of course, fantastic. Everything is very crisp. Can't wait to see a game with the all-star roster!"
4,It's state of the art.  I enjoyed walking around the center.  Not far from downtown Brooklyn where you can walk to shops and other restaurants.  Food trucks are also around and the food is pretty good.
5,Loved the seating at the Barclays Center. The only bad seats on in the 200 section. Do not get tickets there. To far up to see. Seats were very comfortable and sound system is great. Paul was unbelievable and always.
5,Great staff.  Not a bad seat in the house. Saw Depeche Mode there and the acoustics were great. Very convenient location.
5,"I have been here on 2 occasions one for the Hopkins fight the other for the Garcia fight, both times we had vip clearance and the staff was very helpful and accommodating.  I cant wait to go back and watch some more top notch fights ringside :)"
5,"Visited the Barclay Center for a concert and what a fantastic venue.  The exterior design is amazing as is the sheer size of the interior.  The only problem being that they ran out of beer just over halfway through the concert.  Nevertheless, a great experience."
5,Love this place--there is no bad seat. Whether you are there for Brooklyn Nets or for Depeche Mode it is fantastic. Can't wait or the first hockey game on September 21st.
4,"First let me say that I live on Long Island and downtown Brooklyn is usually not the easiest places to get to but the Long Island RR Atlantic Terminal is only 1 block away. The LIRR also adds trains on event nights. There's plenty of mass transit that stops at Barclays too. Driving may not be the way to go. The arena does not have any parking. There's only private lots and street parking and parking could be about $30-$40.As for the Venue itself: It has a beautiful exterior. A lot of the food vendor's are famous Brooklyn eatery's so how can you go wrong with that. The concourse's could be a bit bigger. I saw a concert (end stage set up) and the seats were not great. They were upper level on the side stage and way up. The sight lines were not great and neither were the acoustics. I did view some videos from smartphones taken in the pit from the same show and the sound was much better, even on a phone. I would suggest finding seats either lower or in direct line with the front of the stage. MSG still has better sight lines and acoustics, IMO.When they built Barclays, they really didn't figure it for ice hockey. when hockey gets there in 2015, they have to re-arrange the arena and they will lose almost 2000 seats and one end would have very little seating by the glass. We'll have to wait and see how that works."
4,"Barclays Center is a fantastic venue. There are some great food choices, but they can be expensive. A Cuban sandwich and a soda came to $17. Bottles of water are $5. The staff here are wonderful. Each and every one of them is friendly, helpful and professional. I was very impressed.Now, my only complaint is seating. We were there for the first NHL game played in Brooklyn (Islanders vs. Devils) and granted we didn't have expensive seats. Be warned: up in the 200's section it is steep!!!  There isn't enough room between rows. When someone in your aisle needs to get by, even if you stand to let them pass (as everyone did) you will get your feet stepped on. No getting around it. When sitting, I felt like my knees were in the neck of the person in front of me. On the plus side, they do have cup holders. Next time we'll opt for more expensive seats and hopefully have more room.The venue is easy to get to via LIRR or subway which is great. Love that there is a Starbucks right in front of the venue, with outdoor seating. Most of the food counters and the main souvenir shop are located on the concourse level. Upstairs, there seems to be much less of a choice.Best tip: choose your seats wisely. Pay a bit more for a more comfortable experience."
3,"We saw Beyoncé on the last night of her Brooklyn dates. The building was impressive (I imagine a GREAT place to watch Basketball), but the sound was poor for the majority of the concert which was unexpected. I'm not a fan of Beyoncé (we won the trip) but I expected better. Getting into the venue seemed to take an age: doors were due to open at 7, but at 8pm there were still thousands of people waiting outside to get in. I understand the need for security but these queues seemed to take an awfully long time to move. I'm assuming the sound problems were show specific so would be interested to return to see a band I actually liked."
4,"Went to see the Broner-Malignaggi fight and was sitting in the nosebleed seats. Wasn't an excellent view, and had to watch the screen a lot.Great arena though, excellent location and top notch facilities inside. Have plenty of food vendors at reasonable prices if you want to buy a burger and plenty of bins too.Staff are really helpful. You can't leave the arena once they've scanned your ticket, so if you walk in too early, be aware of this.The boxing was great, and the crowd really makes the atmosphere. If you're going for a sporting event, I highly recommend it."
5,"This place is very clean , easy to find , friendly staff very good place to go and the food is a bit expensive but over this place is nice ."
4,The Only knock is they did not have parking in the actual facility. The surrounding area is slightly concerning to walk to your car at night.
4,Walk around on the outside - great shops - structure of building is gorgeous!  There's a wonderful mall right next to it.  The inside is wonderful and seats are great.  Try and get tickets for a show.
5,It was so nice to have such a wonderful place to stay after spending time is such an overwhelming city.
5,"I saw Beyonce perform there.  First time going to this venue.  Needless to say that Beyonce was stupendous.  It was the setup that impressed me.  Didn't look like a sports arena at all.  Stages on both sides. One was large and deep, the other was kind of circular and runway looking.  Large screens made it easy for viewing.  Sound was sometimes too loud but expected in this type of place.  Vendors come around but selling liquids and popcorn.  You need to get out of your seat for the array of food."
4,"Came here for a Nets game while staying in Brooklyn for the weekend. You are able to walk from most apartment complexes in the area and you'll see a lot of people doing just that - the area is safe. I would recommend printing your tickets ahead of time because their will call is a bit disorganized, but if you absolutely have no way of printing, there is a staples store across the center that will print them for you (free). The sound system is good here, the jumbotrons are on point and it felt very spirited (go nets)"
5,it is a very modern arena with all the necessary facilities.  It is conveniently located and super easy to access via public transportation.  The staff across the arena and the different services is (surprisingly) very professional with a high level of customer service.  It definitely add to the experience.  The food is also a strong point.  All the concessions provide different and local food.  Just not your typical arena - just much better.
5,"If you ever come to New York, please don't forget to come to Brooklyn and visit Barclays Center. Beautiful building, excellent concerts and all types of activities."
5,"This place is CLEAN, big, beautiful and easy to navigate. What a great place for a concert!! The food was a little expensive but that is expected."
5,This beautiful arena seemed very well run and organized. Great experience....easy to get to and exciting seeing an event there!
5,"This was actually the highlight of our NYC trip! my wife, myself and our 16 year old son all agree - this was really amazing! Bought tickets from Ticketmaster - high up long side, but we had a great view of the game! And what a game and what a show. There were things happening all the time, even in the intervals, time outs etc. This was really an experience that we can recommend to anyone. And we were not really interested in basketball before the game, now we are hard core Nets fans!"
3,"Went to see Paul McCartney.  Went online and saw that parking was listed as EXTREMELY LIMITED.  Oh no--but found parking facilities within 2 blocks--not bad at all.  Employees were so helpful and very friendly.  Show was awesome. (But any show of his always is!!!)  Only problem I saw was the fact that it was pouring for hours before show started---had to wait in rain for 45 minutes before they finally opened the doors.  Not very pleasant, but when the show started--all was forgotten."
5,If you live in Brooklyn You do not have to travel anymore to a event. It is easy to get there and you there lots of public transportation to get you there. The arena is so beautiful and has brooklyn written all over it. Brooklyn finally has finally in a long time have a professional team back there since the Dodgers left brooklyn. In 2 years you also can see Hockey there so lets go NY Islanders and Lets Go Brooklyn Nets
1,"We paid alot of money to see Bruno Mars at Barclay Center and sit in section 207. Big mistake!! The upper section, the 200's are dangerous!! There is no room to get by anyone in the row. You are looking straight down, and feel like you will tumble down a few hundred feet. They tried so hard to pack as many people into the upper deck. Terrible experience, I don't know how it passed the building code as being safe. Avoid at all costs the 200 section!!!!!!!!!!! P.S  We obviously are not the only ones that had problems with the 200 section, management told us the best they could do would be to relocate us to the honda standing room only section, which had hundreds of people there!!! Couldn't see a thing!!"
4,"Went to see a concert here, getting to and from the Centre wasn't too bad, those driving closeby, be warned, it's quite hectic just after the concert finishes and not many drivers showing the courtesy of understanding that when your way is not clear, don't enter and block the road.Apart from that, acoustically very good, good amenities and transportation links and information"
5,"Okay, so I ended up here by mistake due to weekend changes of the subway system.....however, it was on my list to see at some point...even if not attending a concert.  The style &amp; design was quite appealing to my eye and camera!  Now can't wait to see a concert here."
4,"For a big music venue you get a lot of help and personal attention. Everything was very clean and new and there were a lot of bathrooms, so the lines don't get too long.  As always though, the beers and drinks were expensive, but no more than any other venue. The elevation of the seats is a little scary, helps with the view, but climbing up and down can be pretty nerve-wracking"
5,We went to a Killers Concert in May 2013.  The venue is beautiful and so modern!  There was a ton of security but it was quick and easy to enter the venue.  The hallways are huge so you don't feel crowded when everyone is leaving the arena.  The acoustics were good and the seating was comfortable.  Food/drink prices were reasonable.
5,great place fr a concert and a sports game it feels smaller then it is and thats great because u dont feel lost  and they have a full kosher counter and thats absolutely amazing so now i can munch on as much food as i plz and not some lil snack i bought from home while ur munching on a 6 course meal   either way great place especially for brooklyn peeps no parking or hassles  just a short train ride away and ur literally in thebuilding
5,"I'm a native Brooklynite and I was really hesistant about accepting this huge venue in the heart of Atlantic/Flatbush Avenue.  I thought traffice would be ridiculous but I've been proven wrong, also there are great eating options, transportation options steps away from the venue.  Another must see in Brooklyn."
2,"Went to see Paul McCartney, and whether it was because our seats were upper level (I tried everything in my power to get awesome seats and it was a no go) and side stage or their sound system, everything sounded muffled. Definatley not the greatest place to see a concert. If you go and see a show there do your best to get in front of the stage and not the side or you'll be disappointed. Also, it was a little steep climbing up there, I've been to other places and was seat high up and this was the worst. Very narrow and cramped. If you can't make it sound crystal clear for all audience members you shouldn't be allowed to host concerts."
4,Very clean and accessible by subway. Was hoping there would be a few sit down restaurants in the center but there was not.
5,"Went to see Paul McCartney there last Saturday night.  I thought the show was great but really any musical review of Paul is going to be influenced by if you like his music or not.   If you like his career you definitely enjoyed the show.  If you don't care for his music, WTF were you doing there?  This is a review of the experience at the venue.Anyway the thing I found most interesting about this arena is they had to fit it into a very small footprint... and some of the consequences of having to fit in add to the benefit and detriment of the place.As far as the staff is concerned, they were excellent.  No problems whatsoever there.  Everybody was cordial.   There was the typical security checkpoint thing but over all things were well managed.Inside, the whole place is really monochrome.  Black, grey and white are the colors.Food selections appeared decent to me, at least for an arena. I had a brisket sandwich from Fatty Cue and it was good.   I give the place credit for trying to accommodate local places. Not a lot of tables (they are tables to stand and eat) available for people who wish to buy food and away from their seat.  But on the other hand things like that are non existent at football stadiums like Lincoln Financial Field.Now, to the seating and getting around the place.  As I mentioned, the place is on a small footprint of land for an arena like this.  This means there are lots of compromises they had to make to build the place.  The lower level concourse seemed spacious enough... but we got there early and might not have been subject to the max crowing situation there.Getting to the upper level is a bit of a trip.  We took the elevator up... again because we were there early it wasn't a problem.  I imagine it's not so easy if you arrive later.  They have at least one escalator but it seemed like it was getting backed.  It was unclear to me if there are any ramps or stairs you can take to the upper level.  You can definitely take stairs down after the show.The seating:  This is an arena built on a small footprint.  That means they had to jam as many seats as possible into a small area.  The seat width was more than adequate but the pitch in the upper level was very steep... maybe as steep as I have encountered in any venue.  But this insured the view was good.  We had an unobstructed view of the stage and I was very happy with it.  In my opinion the biggest problem with the seating was there was very little room for people to pass down the row.  You had to stand up to let people by and even with the best effort it is precarious for the people walking by like a tightrope.Finally, the location.  This is an arena in a great location.  Central Brooklyn deserves a spot like this.  Very easy to get to via mass transit.  This may change for Long Islanders after they finish the East Side Access project and LIRR trains to Brooklyn run from a different terminal in Jamaica.   I took the subway and it was fine, but they do not appear to have a lot of trains in reserve waiting to carry passengers home after the event like they do at Yankee Stadium and Citi Field.  But I guess it's not as necessary here because so many subway lines cross hereThey also have a lot of bike racks surrounding the arena.  That's good but keep in mind the area is basically traffic mayhem. Lots of cars and lots of wide roadways with cars wanting to travel at high speeds.All in all I gave the evening an A. Nothing annoyed me which is somewhat rare.  Ok... one thing. I don't like that they take the tops off of water bottles you buy.  But the vendor informed me of that in advance."
5,Hey Madison Square Garden! You better step up your game or Barclays Center will become the best venue in the city...if it isn't already.
5,"We went to the Paul McCartney concert at Barclays 6/10/13. The building itself is new, clean, and best of all, the employees are friendly, helpful, and genuinely enthusiastic. Every single empoyee we encountered was incredibly nice and super helpful. I felt like I was out of state somewhere. It was so unlike New York's usual brusque attitude, especially in a crowded, busy venue like this. We had upper level seats, but they were in direct line with the stage, so we actually had a great view. In addition, there were two giant video screens on either side of the stage. The seating is steep, as previously mentioned, but this arrangement does bring everyone closer to the stage. Also, getting there is easy. We live in Eastern Long Island and took the LIRR, changed at Jamaica, and then continued to the Atlantic Terminal, which is almost directly across the street from Barclays. If you're leary about Brooklyn, don't be. The area around the arena is clean and modern and perfectly safe. The Atlantic Mall is directly across the street and has shops and several restaurants, however the retaurants were all packed with lines out the door before the show. We learned that there are a number of places to eat inside Barclays and will eat inside next time. The concert was fantastic, by the way. Can't say enough about the employees. Best service we've received outside of a resort!"
3,Saw Paul McCartney here- sounded great. Took forever to get in- One entrance and slow security-theatre. Great restaurants nearby in Park Slope.
4,I wasn't too impressed with the layout of this place. It seems like they packed as many seats as possible in there. The 200 section would be a nightmare to sit in. It is totally straight up and very high and seems so far away. We were there for a concert and I couldn't imagine the people in the 200 being able to see the band. If you are going make sure you get seats that are in the lower sections. I'm sure it is a lot more money but it will be worth it.
3,"Barclays Center is big, loud, crowded (don't even think of driving there, hard to get in and out of, overpriced, has lousy sight lines, just not a good place. I'm really disappointed that after so many years of waiting for a professional sports team, this is the arena that Brooklyn got (to say nothing of the team)."
3,"All the big name restaurants in Brooklyn are represented--I guess except Peter Luger's.  But prices are high, but given the choices--I have to say--I cannot complain.  Even Junior's cheesecake can be enjoyed during the game!"
4,"Went here to catch a Nets game when we were in Brooklyn. The arena is nice and new, so it was clean and easy to get around. We had seats in the top section and still had a good view of the game. Staff were all friendly, and we got free programmes too (which is novel at sports these days). Go catch a game if you can when you're in town, it's easy to get to on the subway and loads of places to eat nearby."
4,Attended Nets game. All seats are good. Walkways are narrow for getting around to restrooms &amp; food vendors.   Try parking at one of the remote parking garages to save money and traffic congestion.  Neighborhood is safe.
5,"We went to a Nets game on 4/4/2013 and got the tickets that include concessions.  It was an amazing experience.  I really couldn't believe it every time we went up to get something new that it was all included.  The food, service, seats,  and facilities were all great.  Definitely eat Junior's cheesecake last or else you will be done in."
5,"One thing I'm going to miss about Park Slope is the Barclays Center. A stroll down 7th Ave, a left down Flatbush, and I'm there. Yeah the rust looks terrible, but it's grown on me. The food inside serves up your classic NYC foods at stadium/arena prices but that is to be expected. I like the fact that they have Juniors cheesecake! One day I'm going to get the nachos if I can only remember to not engorge myself on hotdogs and beer. The seats are good anywhere. Even the cheap seats are good, especially at Jay-Z concerts because of all the ""smoke"" that filled the upper level. I just wish I remembered more of that night. I swear, I couldn't even tell you what songs he played. But yeah, concerts...grrrrrreat!Broooooooklyn Nets are always a good time.I'm pissed that the NHL couldn't get their crap together so I could see the Devils play the Islanders for their preseason opener.  But whatever, first world problems. They'll be their next season, and I will be in Toledo, missing all the action at the Barclays Center. Enjoy it people!"
5,"Barclays is an absolutely stunning venue. From the exterior to the many impressive hospitality spaces and sightlines inside to the local food available inside, it has a lot to offer. A main subway terminal drops you off right in front of the venue. The rich and well-connected can have access to a lot of different exclusive spaces, but even standard visitors can get a lot from visiting this venue. Friendly, engaged staff look you in the eye and welcome you."
5,Not just NEW the Barclays center is the most tasteful and classy arena I have ever visited. All train and bus connections make this easy to enjoy a game or concert
4,"Went to Barclays Center after the Zab bout. Nice area, but didn't find much to do after the event in the area so just went back to the hotel in the Sunset Park area. First time at the Center though and it's a nice place and very clean."
5,"I recently went on the VIP experience for a band at the recently opened Barclay Center. It was hard not to think everything was top notch. The staff / ushers were friendly and motivated to help- a very positive feeling. Everything is new. A wide selection of foods including gluten free, vegetarian, and kosher options. I look forward to seeing another show there."
5,Seating is great almost anywhere - great food (pricey too) and fun atmosphere.  Building is really interesting too.
2,"We went to a game against chicago and the place was nice and easy to find but our seats were brutal.  We were in section 110 row 2 seats 1-4 I believe.  Paid a fair chunk of money since lower area and marked up tickets but prepared for that.  What I didnt expect was a blocked view from my seat.  ticket said limited view so I went to 3d view from seat on nba.com and looked at view before i bought it.  It shows some bars that would block part of view maybe but still see through at worse case in large gaps in bars.  When I got there the bars were higher than the website showed and the area was the press box now so had chairs, table, and a black screen all over the bars.   I literally could not see anything past the three point line.  If i just sat on edge of chair and leaned forward barely touching my chair I could see the hoop from an angle but still nothing more and not see one side of the court.  The staff said too bad it said limited view on ticket too bad if you cant see past the  3 point line, they said the website was out of date and inaccurate so nothing they will do.  I missed a good chunk of the game since cant see baskets at one end literally cant see the hoop or anything inside 3 point line.  I emailed them and no response received.  Game was good from what i saw but ticked at how I was misled and they just say too bad.  We tried to move seats to empty ones but sold out game so hard to do adn watched good part of game without seeing one hoop until lady in our row felt bad and let us sit in her seats which were better view since she goes to lots of games.  Not cheap seats since it was chicago but brutal view and staff just said too bad and no response since my email to them.   Attached picture is my actual view taken while sitting in my seat."
4,"this new venue is nice but the penny pinchers could have relaxed and spent a little extra on wider corridors. On the upper floor there was hardly enough space to navigate through the massive crowds that have the appreance of being overwhelming. Other than that, this place is very nice and a great place to see a basketball game. Brook-lyn, Brook-lyn, Brook-lyn"
5,"The Center is a great venue for a concert, the line getting in was easy and they did not do any frisking.  once inside lines for food was fine and alchohol was long,  getting beer isn't problem but you will wait 30 mins for a real drink.  iyou know this going in then drink before you come. There are great bars along 5th street across from the center.The workers at the arena were very friendly and accommodating and the ushers on the floor were helpful and kept the aisles clear.  The show was tremendous and the sound was great.  If you buy seats behind the stage then you get what you pay for.  We were row 10 on the floor and had an unbelievable view.I would definitely come the Barclays Center again."
5,"where to start? purpose built sports arena that has great seating, reasonable priced concessions, and even in the cheaper seats feel that you're close to the action.plus free wifi!"
5,"I have seen many stadiums but this is one of the coolest so far. If you are a basketball fan, get that VIP combo package.We traveled in from DC to watch the Brooklyn Nets vs Chicago Bulls. Got 2nd row front court tix incl VIP access. We got the VIP bands which let us in the catered food area under the stadium. I am a picky eater, but their buffet options were great. From fresh carved steak to chicken wings, sushi, sausages and much much more, cake, icecream, salads and even ice cream and a candy bar for the kids. Really really cool location. Totally worth the money and a lifetime memory.Note: if you do that, be there early so you can enjoy it all. We got there 1 hr before the game started. Almost shoudl have been there earlier."
5,It is cool from the outside and is well made. I was ment to be going t o a nets game but did not feel that well once i was there so just left.
5,"Had a great time watching the Brooklyn Nets..Its a new arena so its pretty modern..Great entertainment during the game,,just a fun place..Now a few problems..I thought they needed a few more inches for leg room,,,if you want something from the concession stands you better load up because the lines are very long...Very easy to get to the Barclay on the Subway from Penn Station and Grand Central..The subway stop is directly in front of the Barclay,,just make sure you follow the signs.."
5,"I went with my family to watch Brooklyn vs Chicago last week and we have been amazed by this wonderful sport venue.Since I did not want to spend a fortune, we chose sector 211, row 11 (still quite a good amount of money, but this is NBA) and I have to say that I was surprised of how well we could see the ground and the match.The match was great and the overall show was great as well (from a famous singer singing the flag hymn to intermissions shows during time-outs and breaks).I was happy to see Brooklyn and Chicago fans sitting close to each other in a very friendly atmosphere.When the match ws over, I was afraid to be congested among 17k fans or being pushed heavily by the crowd down to the subway station (my children are 10 and 12), but again, everything went perfect, with a relaxed and very safe atmosphere.A great evening of sport in Brooklyn."
4,Great facility. No large soda but you can get a small or large beer. Like all other arena's the food was expensive but that is expected. The staff were really good about watching their section and solving issues (people constantly standing or in wrong seats).
